PO Requestor WWID,SC Number,PO Number,PO Date,PO Validity End Date,PO Net Amt $,PO Supplier Name,PO Supplier ID
A3925374,548945,6791762816,2021-03-30,2021-06-15,1607,YbodLOEBvQBsLnJ,2371
B2368415,548945,6791762816,2021-01-25,2021-05-25,13415,qEPwTntKpyHcwZl,5887
A9559124,548945,6791762816,2021-02-19,2021-05-13,2097,eKyKGUBBVRUcEJc,8551
A2110717,548945,6791762816,2021-01-13,2021-01-17,11338,ZJiHlCJNkooMYlS,3171
G8329930,548945,6791762816,2021-03-20,2021-05-20,10306,xfSdLDAbmoPZBxz,9680
A4698421,548945,6791762816,2021-01-05,2021-05-03,3952,QtBDlunVFCkayhq,4659
G9115808,548945,6791762816,2021-03-01,2021-05-10,9930,YwyKnAeypKNzjEe,9741
G1578090,548945,6791762816,2021-02-16,2021-03-12,6800,jnENthmUqFoGlyR,6700
A4772081,548945,6791762816,2021-02-20,2021-05-03,8646,sdjjJVntEiaAGkF,7615
B3531462,548945,6791762816,2021-02-11,2021-05-16,6745,gYjGksLkOvmXbLX,5845
G6758340,548945,6791762816,2021-01-01,2021-01-25,2620,EfoyOhGbnRMGqHK,1582
G1098222,548945,6791762816,2021-03-18,2021-04-19,7488,mWqmJEZNCDYuYWp,8813
G9115808,548945,6791762816,2021-02-18,2021-05-11,11492,mAfYiSrhCkjPayX,4171
G2125657,548945,6791762816,2021-02-26,2021-06-14,12234,mBvzdbcFZdpatHC,4528
G2996435,548945,6791762816,2021-02-28,2021-03-31,12550,VpClmWNzCmTttoK,6615
B3084470,548945,6791762816,2021-03-16,2021-03-26,4885,rMQYpdvgWrbHXuA,7776
B2041396,548945,6791762816,2021-03-29,2021-06-26,11893,xgGNpYDLxGbQuxK,2378
B7634713,548945,6791762816,2021-02-20,2021-04-14,2969,BuKknbpWiXckdaR,5750
A8178403,548945,6791762816,2021-03-09,2021-05-06,9265,KLNbTSKqqEJgoxB,4497
B3528239,548945,6791762816,2021-02-25,2021-03-11,7367,xbBJeniRqsqkYXq,6799
B5971315,548945,6791762816,2021-01-09,2021-03-03,3842,kXtGLUVvHqKtoyq,2701
G8922110,548945,6791762816,2021-03-01,2021-06-18,1378,EHJpuupEAKmLdRr,9780
B0183228,548945,6791762816,2021-03-10,2021-03-16,4563,zBUtzCfsaUhdgQt,1564
B0412938,548945,6791762816,2021-01-24,2021-03-10,6066,NTJXYMmjenMwssa,5929
B1718019,548945,6791762816,2021-03-21,2021-05-19,14817,GytVgDxcPPRdUdm,7240
G9606642,548945,6791762816,2021-02-23,2021-03-04,1479,QZpGmkavBOtLlyr,8434
A6353028,548945,6791762816,2021-02-06,2021-04-25,7511,NDbmlKIJvmoOPpq,3198
G1522871,548945,6791762816,2021-01-09,2021-04-12,8129,etXMehWEhDVuUHp,8079
B9675264,548945,6791762816,2021-02-03,2021-06-02,7412,tvciIabYeCrQlgY,9509
G1901573,548945,6791762816,2021-03-27,2021-05-13,8290,jbLNUbhfxIFdmpa,1661
G4495070,548945,6791762816,2021-03-16,2021-05-03,10877,jADqtZpCXZjkDfy,8364
G7479292,548945,6791762816,2021-03-15,2021-07-02,7336,HTgTvGToLLAPXBc,8158
B4950634,548945,6791762816,2021-03-04,2021-06-16,8460,yYopzZSofoMeQuo,8465
A0256226,548945,6791762816,2021-02-19,2021-02-27,1274,TGoDgtRdcbzDaAV,6993
B8245484,548945,6791762816,2021-02-10,2021-04-04,6463,NbvGkjcQgmTdEQd,3555
A5496575,548945,6791762816,2021-03-09,2021-05-27,6150,hDWJorAlUWvFFRL,1342
A0529451,548945,6791762816,2021-01-28,2021-04-26,3710,JQhXmPeoDAjFaSu,9876
G1483625,548945,6791762816,2021-02-10,2021-05-22,7781,nBYwVpblkIdKqrU,6165
G6450884,548945,6791762816,2021-02-26,2021-03-26,13649,eXTszwXuDzLazwY,2985
A8361438,548945,6791762816,2021-02-14,2021-03-17,11036,kQVvyOYUSmzejkJ,1395
B6199644,548945,6791762816,2021-03-21,2021-06-18,10519,vHvNccSbpgRWjpg,4310
A4153277,548945,6791762816,2021-02-20,2021-05-05,10201,JfURbwUwjVkjdoN,1959
G2962754,548945,6791762816,2021-02-19,2021-06-08,14885,rEYKzNLTUOROVhZ,9516
B6150260,548945,6791762816,2021-03-08,2021-04-19,13401,cmxtLrQKKPWTZkt,9433
A1986826,548945,6791762816,2021-02-01,2021-05-11,8387,uGijDSbWhgSzGoo,2343
B7083388,548945,6791762816,2021-01-14,2021-04-14,5214,ioqLMFFXnYbLmdg,3139
B4187566,548945,6791762816,2021-02-07,2021-04-27,2500,KnVOhwMFODmZQNP,4364
B8578006,548945,6791762816,2021-03-06,2021-06-24,3620,ysviRnsHsubzgZq,1336
A9768806,548945,6791762816,2021-01-16,2021-05-10,7556,pNppnFiARmzJxIR,1780
G1004417,548945,6791762816,2021-02-04,2021-05-27,8560,CPgKenzRKxeoDRC,9757
G4093982,548945,6791762816,2021-02-26,2021-03-29,10625,VYIoNAUUREuQoEg,5220
A2316031,548945,6791762816,2021-03-14,2021-06-12,7929,fjPjrDDcJTcFqUJ,4230
B9801901,548945,6791762816,2021-03-08,2021-03-13,13602,hGIBzCPDkyFLGiZ,2198
A4604741,548945,6791762816,2021-01-23,2021-04-30,6947,AIyRkanDPJIeWck,2700
B7515099,548945,6791762816,2021-02-20,2021-05-22,12678,aQRSaHrNiwPIWea,1598
B8285039,548945,6791762816,2021-02-10,2021-05-25,4067,YqNeIeuSOnrHkRc,7595
A6327726,548945,6791762816,2021-03-01,2021-04-30,11223,KNVlkkNBHydXaXs,8655
B6636455,548945,6791762816,2021-01-27,2021-04-09,4365,uPherfGVnvZZdVY,8218
A0504744,548945,6791762816,2021-03-02,2021-03-07,2065,ZJljJEquyZjCELy,7495
G3300517,548945,6791762816,2021-01-07,2021-02-23,2415,RByEXtmpmoGLBlq,6728
G7913759,548945,6791762816,2021-01-06,2021-04-15,5076,iaybLuAHjBNiMBv,4720
B5135670,548945,6791762816,2021-02-20,2021-03-10,6729,BVpCIHxsJYUObyi,5254
G9163809,548945,6791762816,2021-01-11,2021-04-13,10286,hzMYUnIikImchKC,5389
G3388438,548945,6791762816,2021-01-27,2021-02-21,7053,OPMrobXxbUReYcP,3543
B9136111,548945,6791762816,2021-02-05,2021-05-19,12633,EWeAhFVrwWYHwnG,2348
B8605453,548945,6791762816,2021-02-18,2021-03-20,3771,rsMaewqFGblpKIS,1465
G5787862,548945,6791762816,2021-02-19,2021-04-04,9570,rNqcNawJWgUfnOE,5312
G0112346,548945,6791762816,2021-03-15,2021-05-30,12133,abyIoWyObRpyLBd,7491
A9845450,548945,6791762816,2021-02-04,2021-05-03,11380,WoXUITFRZgHJkQR,9271
A1525252,548945,6791762816,2021-03-21,2021-06-18,13409,rhWYauDMtGZhfFS,3617
B7936879,548945,6791762816,2021-02-09,2021-05-11,6865,WCZxAUrtuEMfVnb,2087
B4166986,548945,6791762816,2021-02-19,2021-05-28,5674,rZThIzMqexjgDlU,7344
A3762343,548945,6791762816,2021-01-20,2021-04-21,4071,YTRnOSYFSCVTJyL,3582
A4886094,548945,6791762816,2021-03-10,2021-04-10,5053,AAnvUTMKyuvdqjd,5837
G8183098,548945,6791762816,2021-03-30,2021-07-12,11246,NiBAsOxyAnqtjjI,9791
B8543538,548945,6791762816,2021-01-14,2021-04-07,1845,KsujBgIYuGxZzXG,9386
A6472990,548945,6791762816,2021-03-23,2021-05-16,14322,OcNIqBDxKPDfRmS,4983
A5173325,548945,6791762816,2021-01-05,2021-03-19,3119,oQRrAunEVgCMXQt,6832
B3634254,548945,6791762816,2021-02-24,2021-03-14,10476,mHahxSoltDpSSEJ,6383
G5983436,548945,6791762816,2021-01-12,2021-03-24,7088,sJYaWkzOSGiGVhm,5367
B1487557,548945,6791762816,2021-03-06,2021-04-13,14493,yDOnTvTbFLMXyzS,8144
G1642907,548945,6791762816,2021-01-08,2021-01-10,6867,aKnrgHPpDLIPRJX,9118
B5214040,548945,6791762816,2021-01-11,2021-02-03,14247,VwLXPzMMoksQcDF,6951
A0542922,548945,6791762816,2021-01-01,2021-03-15,13660,qBzpDzNUhCgUEWF,7643
A8965396,548945,6791762816,2021-03-19,2021-03-27,5816,fokffUkqhqxOkfA,3893
B7002386,548945,6791762816,2021-01-14,2021-02-19,14008,BvSlexXPCuicgup,4015
B3372375,548945,6791762816,2021-02-22,2021-02-28,4329,DTKhzoUSedoEjzj,7527
A1460961,548945,6791762816,2021-02-18,2021-02-23,11951,RyvRYjQKWkyFpFW,3729
G6788991,548945,6791762816,2021-02-15,2021-03-05,5758,NvhMAthbFQWeoUt,7702
A0292805,548945,6791762816,2021-03-07,2021-03-11,1995,LNxRJdhScBvhExz,8922
B2818427,548945,6791762816,2021-01-28,2021-04-15,14709,BkQXLqJlzKyJLpI,7943
A4698826,548945,6791762816,2021-02-04,2021-04-23,12550,zlgqHUMpUjJNYAn,5258
A9466837,548945,6791762816,2021-01-28,2021-02-23,4829,KHbdasHKdoRfRdx,4825
G9975760,548945,6791762816,2021-01-19,2021-01-22,12036,NkVtYdjOPWoMZFQ,1388
G1619912,548945,6791762816,2021-02-12,2021-05-05,8827,AMkHmnPZDQlNPgn,9583
B0085168,548945,6791762816,2021-03-23,2021-06-21,11575,ZXHTKcfylUnBHhB,2499
A9887679,548945,6791762816,2021-03-11,2021-04-10,6207,fhvAnaEVYIVEdSB,1907
B7783893,548945,6791762816,2021-01-06,2021-04-23,6757,OlErRMnZxgqvTsa,8462
B9656029,548945,6791762816,2021-01-08,2021-01-11,2571,WViQhinRHkprkOZ,1606
G9545365,548945,6791762816,2021-02-08,2021-02-21,6469,UaurEWnmeUHcguK,4310
A7692668,548945,6791762816,2021-01-27,2021-03-13,3445,wcQWJMIhgTIJKiZ,2603
A6597307,548945,6791762816,2021-01-08,2021-02-25,7220,ZECjDsDtTeCCWTF,4218
G4925589,548945,6791762816,2021-01-08,2021-02-09,8371,yAAmqKDBBnOHtfY,6641
A6100863,548945,6791762816,2021-03-04,2021-05-18,12958,icTbMZeHpXiPvBN,4416
A2399048,548945,6791762816,2021-01-22,2021-02-16,13140,mPGbFylfioYOXwq,5865
G9071465,548945,6791762816,2021-01-10,2021-01-16,14407,ySpTTKkILvBaMmJ,9733
B8484116,548945,6791762816,2021-01-30,2021-05-24,14618,KLIZEnOtRxEjFyP,3999
B7378716,548945,6791762816,2021-03-02,2021-06-27,10720,cWSpFAjduMPcMCf,2405
A6549281,548945,6791762816,2021-03-18,2021-05-31,12234,tpOxmEqQPUyIIrd,7932
B0206982,548945,6791762816,2021-03-07,2021-04-29,10871,VduJrYOxvUKftaS,3686
G6938165,548945,6791762816,2021-03-04,2021-03-09,14347,JyOuOyoEoFaFouF,6190
A4244706,548945,6791762816,2021-02-09,2021-04-02,14093,trCnScqRpoLCuZq,1840
G1446725,548945,6791762816,2021-02-23,2021-04-28,5625,WfxjOtWiUjDjOfL,4984
A2710186,548945,6791762816,2021-02-21,2021-04-15,13841,IzAQVUGsQJflzdC,7672
G5266441,548945,6791762816,2021-02-13,2021-04-20,11004,jTxmuDFfsVJXISb,7519
A3257000,548945,6791762816,2021-01-08,2021-01-24,12100,zDfMZMudrOyAdal,3345
A2507105,548945,6791762816,2021-01-27,2021-04-29,13099,tofgwMauGKrDsyd,5555
A6838523,548945,6791762816,2021-02-18,2021-03-12,3559,ftjIyusMPdsfEAL,7018
G3388438,548945,6791762816,2021-01-31,2021-02-24,4949,HoqMqjQgNbeJHvm,9576
A4320826,548945,6791762816,2021-01-19,2021-03-21,12540,AOSHlhgatVrjmiY,5114
B2509922,548945,6791762816,2021-01-16,2021-05-07,9512,oBSfjSYxNfCZKZB,1012
G3388615,548945,6791762816,2021-01-30,2021-02-28,10551,TQfCevIHDxuNLCA,2894
G2188051,548945,6791762816,2021-02-28,2021-03-05,7644,tyBdDQYnjwwwugs,6878
A7120247,548945,6791762816,2021-01-05,2021-04-17,2947,auUiFuTluVrADFC,2942
B1847681,548945,6791762816,2021-02-12,2021-04-19,10922,MzCZSghJfNqOEhE,5305
A0850010,548945,6791762816,2021-01-25,2021-02-28,4407,xGXwWGjLvtOLMaD,1563
A2964627,548945,6791762816,2021-01-20,2021-02-21,5662,NqVLtgcGmnRjprq,5707
G2971951,548945,6791762816,2021-03-26,2021-06-12,4476,aSzdEiIoXQqTaGG,2947
A1183248,548945,6791762816,2021-03-26,2021-06-23,7824,lIYtDQreOrFbHzs,3996
B1927341,548945,6791762816,2021-03-11,2021-05-05,5208,jAYOHgIXxEozDcb,6406
B3349230,548945,6791762816,2021-01-12,2021-05-08,3813,CmzlWTfNkVgjxsb,4218
A4150129,548945,6791762816,2021-03-16,2021-04-07,8218,HRSndoVSrjBeuFB,4221
B3401463,548945,6791762816,2021-03-10,2021-05-11,10147,ejyycnRxZQkmPnV,3365
G1798627,548945,6791762816,2021-03-29,2021-05-28,7752,iBBGdcVbPmpAAsH,1704
A2014229,548945,6791762816,2021-03-25,2021-07-07,9899,TzFarmbMWrihNdq,8572
A1813834,548945,6791762816,2021-01-09,2021-02-09,7464,ajDfnsZQSAExUhy,7090
A9937694,548945,6791762816,2021-01-10,2021-01-18,7363,MUeMuPjWDKKldry,9286
A5057695,548945,6791762816,2021-01-25,2021-04-04,6162,eeWDvzpYcuEywxE,3276
A8099509,548945,6791762816,2021-01-08,2021-01-15,6887,QXfspYEaLWEVAWI,7764
A1207349,548945,6791762816,2021-02-27,2021-06-06,5977,QxsezoxbnZkvPFZ,1665
G9091336,548945,6791762816,2021-01-02,2021-04-16,12208,dosDyPqVPFijoxC,6882
B9773953,548945,6791762816,2021-02-23,2021-03-28,7371,aiwlLVcjgtotTJi,8806
G5568466,548945,6791762816,2021-01-31,2021-04-03,9311,bsaUIlCEODcEblL,2194
A4789162,548945,6791762816,2021-03-26,2021-04-19,1181,LZggvJUJNlMjTQg,2092
G9161598,548945,6791762816,2021-01-22,2021-03-10,6196,eigvulCZWALOzBj,5290
A6894598,548945,6791762816,2021-01-24,2021-05-04,6033,mnXxtrPqbgLjkkU,6916
G1158627,548945,6791762816,2021-02-23,2021-03-09,8595,jtLGxGCPrIbMJao,8229
B7137916,548945,6791762816,2021-02-11,2021-04-12,6239,EnHprtqzwiWZTRN,7411
G9959860,548945,6791762816,2021-02-17,2021-03-12,3643,BVHYzbEHgxVLVBG,3288
A3912553,548945,6791762816,2021-02-15,2021-05-05,9872,yXXRtaUGLfTWMjd,1678
A6657083,548945,6791762816,2021-03-06,2021-05-05,3674,LxbLNKDcPBrWBZZ,2668
B7209671,548945,6791762816,2021-02-19,2021-04-11,11336,HDjgePZQOaquNWk,8243
G7041801,548945,6791762816,2021-02-25,2021-04-02,12218,NejenPSHQVgqcCY,8868
G8344410,548945,6791762816,2021-01-05,2021-01-28,5113,sRYIsgrOvUlsuUa,1185
A3419761,548945,6791762816,2021-02-15,2021-03-04,5641,MwIApCHncbKiyGq,9640
B5848087,548945,6791762816,2021-03-02,2021-05-21,9087,iDsWqUyhvclxyul,8584
G3036045,548945,6791762816,2021-01-31,2021-03-10,4639,yzAMfFvJsIoWpHZ,7297
G0848838,548945,6791762816,2021-03-29,2021-04-03,3180,sDraHoTpGTpXwPu,9852
A3005106,548945,6791762816,2021-03-07,2021-05-30,10067,eBDaOYvSkoDdwrl,2065
G1213190,548945,6791762816,2021-02-15,2021-03-15,14698,gxnIFogUJPrwrTw,5161
B7226818,548945,6791762816,2021-03-11,2021-05-03,7443,FwEBKdLLzRYFIeF,5188
B3563977,548945,6791762816,2021-03-25,2021-04-01,3498,nrRnAlGulkozIlP,3243
G8812511,548945,6791762816,2021-01-13,2021-02-23,4407,MOqiPHZzGcpulPM,4179
A9887679,548945,6791762816,2021-02-13,2021-06-05,11910,GdMGSRCAeMzRvnp,6753
B7317364,548945,6791762816,2021-01-29,2021-05-15,1285,ezXPKwrjokfVyHf,3438
A0962250,548945,6791762816,2021-02-23,2021-04-30,8187,cAmkDqenWtSuiGz,3808
B3242197,548945,6791762816,2021-01-14,2021-04-03,8066,uyAqIjnZQQBIjYM,8262
A5482091,548945,6791762816,2021-03-09,2021-06-15,3258,HxwGowVXQBzMfwi,3419
B7836524,548945,6791762816,2021-03-18,2021-04-22,10588,laxJnDPcSIurTJM,2385
B8193062,548945,6791762816,2021-02-19,2021-02-22,13209,IrAUCnGwPTSyjoo,2358
B3015386,548945,6791762816,2021-02-10,2021-03-24,1236,ftwpyzdlrpuKWrd,9567
G1901573,548945,6791762816,2021-03-17,2021-05-04,10115,siijrYgybiLQVCA,7895
G8961595,548945,6791762816,2021-03-13,2021-04-10,5127,WljgpAYOabVuXwq,2036
A9956327,548945,6791762816,2021-03-23,2021-04-19,11685,qoTdEtsaEjTRbMn,2087
G2082954,548945,6791762816,2021-03-21,2021-07-02,3534,AbQITcTkxZMxoSv,3182
G4192288,548945,6791762816,2021-02-02,2021-03-28,6542,GZWmjjfZFYgdrZk,8184
B2728103,548945,6791762816,2021-02-08,2021-02-19,8474,gToluIoalpdLxCQ,9006
A6704178,548945,6791762816,2021-02-22,2021-06-04,4861,lnLyaVVKWlxgdNk,4215
A0292805,548945,6791762816,2021-01-20,2021-04-27,7572,lMycGzpwqXvVFly,1752
A8627414,548945,6791762816,2021-01-04,2021-04-20,6523,viCvKCwzuWvhjiT,4917
B6649613,548945,6791762816,2021-02-07,2021-04-03,14149,fYTfwNkCtejcaEB,1992
B8473253,548945,6791762816,2021-02-19,2021-04-18,9168,oQSPmcLfKfPRDjn,1230
G8805450,548945,6791762816,2021-03-19,2021-07-10,1159,dypjhHYjSGVsDBl,4078
B2509922,548945,6791762816,2021-01-30,2021-03-14,6653,UtEGUGXdoUaQIYy,1151
A7564513,548945,6791762816,2021-03-29,2021-05-04,2072,VDAYwYjFSbTFBWJ,3030
G8183098,548945,6791762816,2021-02-15,2021-06-11,10065,OQGNosfuzrAfNHV,3104
A4320826,548945,6791762816,2021-01-24,2021-03-13,3528,FKhAmkFgAzuyENc,7800
A9660032,548945,6791762816,2021-01-26,2021-02-05,13076,jECOAJMWDcGdjlq,2010
G1505851,548945,6791762816,2021-03-11,2021-05-22,3807,CVbJZPjZazEsdQB,7746
B3295164,548945,6791762816,2021-02-20,2021-05-16,8635,GDGkCSnbdkKfRyX,6001
B0104327,548945,6791762816,2021-03-27,2021-06-29,4664,wdBtjHkpZonnTao,5813
A7532333,548945,6791762816,2021-01-23,2021-02-22,2201,AKJenJSgDGfcRBe,6515
G2967168,548945,6791762816,2021-02-07,2021-03-29,8321,IFcJHnFQVdTbCco,7386
A0929169,548945,6791762816,2021-03-14,2021-06-03,14368,WMPTIJyfYITJBbW,6462
A5057695,548945,6791762816,2021-02-18,2021-03-31,2083,ogRJpvtGWWJxayW,7395
B5206466,548945,6791762816,2021-03-07,2021-05-23,4047,qNPYsBsYDsBWbft,1903
G6844870,548945,6791762816,2021-02-08,2021-03-20,14319,hwjXnuSTXuZcRSg,8009
G8794196,548945,6791762816,2021-03-17,2021-06-18,1599,SBIxuQvqrWkWPXP,5202
B5850613,548945,6791762816,2021-03-14,2021-05-30,6392,RZPayYgYaZnhDgt,1884
G7796400,548945,6791762816,2021-03-22,2021-06-14,14071,VwWfkDXDonlenDz,2879
B3084470,548945,6791762816,2021-01-28,2021-05-02,1489,vePgxhwtaOWbzxS,3174
G8476678,548945,6791762816,2021-03-10,2021-04-03,3636,SmaZFvVAfsfWgTG,3796
G9940741,548945,6791762816,2021-01-02,2021-03-08,12540,MCXRRwlrKlDsiTW,7070
B0691729,548945,6791762816,2021-02-13,2021-05-18,7943,HenZVvcnhJhaSru,6166
B4718727,548945,6791762816,2021-02-27,2021-05-03,13792,HXnKTrHBqehcIvR,9886
A8726762,548945,6791762816,2021-01-02,2021-03-09,2722,UEzUEkphUdUUhZs,7826
B6986173,548945,6791762816,2021-02-06,2021-04-27,11353,ybEqkfXOUWxEIlG,1788
A3608793,548945,6791762816,2021-01-19,2021-04-21,10713,kvdDpubgiREgAQC,6467
A0584260,548945,6791762816,2021-01-04,2021-01-19,14464,ojcgFHJApQTEVQg,6142
A6278492,548945,6791762816,2021-02-14,2021-05-23,10726,SdZvZNJOQaCoFvE,3358
A5711355,548945,6791762816,2021-02-26,2021-06-18,14152,ieIMBCXxHZHSgjb,6964
A7616718,548945,6791762816,2021-03-13,2021-06-05,8437,nDBfHgdlKoyljWD,2598
G0739459,548945,6791762816,2021-02-10,2021-04-20,11326,VXuOcgnOFRwkCkF,5821
B5893504,548945,6791762816,2021-02-06,2021-04-21,6456,aIRJbhWPXLyUoJS,5874
A2937685,548945,6791762816,2021-02-13,2021-03-12,10112,aPMSvcaABlJUgqT,2940
A5929930,548945,6791762816,2021-02-19,2021-04-08,10364,zUofYNbyqGFrMeC,3708
B0294534,548945,6791762816,2021-03-29,2021-05-18,7376,UjvwSDsVFbwgWHr,8598
A8036343,548945,6791762816,2021-01-25,2021-03-08,14362,vmEkJUlPTpiJuBC,6418
G0142394,548945,6791762816,2021-03-26,2021-06-19,4389,YuLhSBDPbMZHhDT,1705
A2507105,548945,6791762816,2021-03-12,2021-05-13,13160,csoweRLqXZIMsgl,3725
B8139955,548945,6791762816,2021-03-11,2021-04-12,10681,hKOurAVDNmWYFji,6553
A1488348,548945,6791762816,2021-02-02,2021-02-25,3742,EzhQtgfYsGPtBNq,9335
G9907745,548945,6791762816,2021-02-01,2021-05-31,6632,PGgjoOMAVMiVYOB,9021
G0071894,548945,6791762816,2021-03-04,2021-03-19,8273,TwuEoPAZMGeWjCF,1078
B0322916,548945,6791762816,2021-01-05,2021-02-04,4287,UzJkcrfwPgBmtbX,2997
B2752294,548945,6791762816,2021-01-01,2021-04-25,9035,XoZFncnMsZSoReI,2563
A7537642,548945,6791762816,2021-02-26,2021-04-28,12488,PGNsqhegavlRMmi,8444
A6472990,548945,6791762816,2021-01-27,2021-05-17,1134,fZTIZpTuNFeBynB,9322
A0291157,548945,6791762816,2021-02-15,2021-03-22,4100,qAubdfZmRRxHDqW,3186
G5013674,548945,6791762816,2021-02-14,2021-03-20,7130,QcrJOjTTwuixAgv,6191
G9965603,548945,6791762816,2021-02-12,2021-05-14,5281,vHFjvlzFcOCClFF,3714
B8800739,548945,6791762816,2021-03-01,2021-03-07,10484,bfTDnxJINXcBnsQ,2544
G8234442,548945,6791762816,2021-03-13,2021-05-18,3730,yODMfjzEhmFpOak,7374
A1009488,548945,6791762816,2021-02-14,2021-03-20,8914,OvkOIfYqUIwynzi,9227
B3905171,548945,6791762816,2021-01-31,2021-02-01,13014,VVxpygqTcbBwiMN,4796
B2517790,548945,6791762816,2021-01-19,2021-05-02,12409,pmBSKISvjMaZdSU,7128
G8760048,548945,6791762816,2021-03-02,2021-05-09,8535,yyULRcdxUlapMtl,2952
A1737331,548945,6791762816,2021-02-23,2021-05-02,6207,EeFQzjfZHQrmIYQ,9844
B9013285,548945,6791762816,2021-03-08,2021-06-15,6000,XGPgGDvJZmXfHZj,7128
B4347156,548945,6791762816,2021-02-01,2021-05-02,9505,tIjgzcwWVUXTprF,5116
A8930502,548945,6791762816,2021-03-06,2021-04-15,9311,BFpgdrWpFwHdbxX,6749
A0454697,548945,6791762816,2021-01-05,2021-03-07,13863,GHoUYylRfCZQPKK,6765
A7897914,548945,6791762816,2021-02-14,2021-04-22,1864,MEzdowyqIIBMCsu,6879
A8894225,548945,6791762816,2021-02-09,2021-03-30,9782,OMEaOfISzSGVzZq,5384
B8278524,548945,6791762816,2021-01-06,2021-03-19,10188,IdBlrbvMtJRCSto,2156
B3856440,548945,6791762816,2021-01-10,2021-02-28,2673,SHzvGlCUDrURvrd,5699
A1581765,548945,6791762816,2021-01-28,2021-04-22,12291,riRIItjZGvubsHd,1803
A2993737,548945,6791762816,2021-02-17,2021-02-20,6983,SEQsMuSkEzcFhWf,4033
G9197047,548945,6791762816,2021-03-21,2021-04-18,14088,LnZLOdnerlvEQSF,7936
A7644390,548945,6791762816,2021-02-26,2021-05-04,5286,yuzGaqtbrytoZQI,8438
A0865352,548945,6791762816,2021-03-24,2021-05-06,9989,ZHkxWoMVCLlKPJz,9790
B9521792,548945,6791762816,2021-03-23,2021-05-31,8206,tUoOFTsGBaSxXsz,3443
A4863056,548945,6791762816,2021-02-26,2021-04-05,13582,hkfTfPiHethwrnB,2678
B4626334,548945,6791762816,2021-01-22,2021-04-07,11414,hpAWaggAdqCsCvL,5578
B2875721,548945,6791762816,2021-02-20,2021-06-06,8692,rHbPxUJuCYTiMBw,9538
B3207859,548945,6791762816,2021-01-26,2021-05-08,4654,iRPnEIUGxsFJCzC,3281
G4289531,548945,6791762816,2021-03-02,2021-04-18,8644,ipDSHWbJiAXjdbT,8802
G4549973,548945,6791762816,2021-03-14,2021-06-21,12419,PxfRqGIaEovLutK,9188
A8672436,548945,6791762816,2021-02-21,2021-03-25,8832,AAPXFmdGWBmtXnJ,3142
A9536218,548945,6791762816,2021-01-30,2021-01-31,13417,DeKfUWTsbBoqKWQ,2619
G7146927,548945,6791762816,2021-02-13,2021-04-02,4361,jiTqxdONEsETXQN,3913
A1866448,548945,6791762816,2021-03-29,2021-05-01,7897,eABOenYiAMLzSOK,1810
G7852190,548945,6791762816,2021-03-24,2021-06-25,7653,HGNKtdEQVRxDtTy,7415
G7578968,548945,6791762816,2021-01-31,2021-02-07,13193,LQIervvMmEaFfZd,3673
G7519106,548945,6791762816,2021-01-17,2021-04-18,9476,SxtxiLCmlhhWQKN,8264
A1469302,548945,6791762816,2021-02-03,2021-05-16,7906,VWGYelgpmwmZkPL,1185
G3099085,548945,6791762816,2021-03-17,2021-05-03,13896,YXewZEqDWxcbzgv,5397
A0689380,548945,6791762816,2021-01-17,2021-02-27,10506,PgxAagIeTRZMSbL,4062
A0929169,548945,6791762816,2021-03-29,2021-07-18,7006,ZItmtSQHwzPbjcX,1360
B9196734,548945,6791762816,2021-01-31,2021-05-11,3499,tEtSoFihkcvKWQP,8311
B5408548,548945,6791762816,2021-01-11,2021-02-26,8440,WRMQAmHmvtdfWSU,2531
A2710751,548945,6791762816,2021-03-10,2021-06-05,10703,MhnDfJYPrCNTYZx,2658
A0174207,548945,6791762816,2021-02-17,2021-03-17,5994,tbCKfnlnoytEvnR,5224
A9158064,548945,6791762816,2021-01-06,2021-01-27,4737,YCjfzFszShSUIOv,6801
G0614111,548945,6791762816,2021-03-14,2021-06-07,5114,jjXhacYlalYZspQ,9394
A3192637,548945,6791762816,2021-01-17,2021-04-15,5377,pyjbpnxhcxDzzwE,1571
B2805828,548945,6791762816,2021-03-19,2021-03-26,8735,DZCwRNRPhzyNlsS,5335
G5221696,548945,6791762816,2021-01-07,2021-03-01,8420,OKfGnwoizArPPWP,8197
B4739104,548945,6791762816,2021-03-24,2021-03-27,10112,akKfgJhHIjMsDSI,6041
B8659539,548945,6791762816,2021-01-06,2021-04-26,8543,VqfamgwTLercZLN,4073
B5913524,548945,6791762816,2021-02-23,2021-05-25,2951,euxEFYwGtPWiDja,2763
G9155980,548945,6791762816,2021-02-23,2021-05-30,4658,CqmeXfTOqgRhjVK,8037
A5399443,548945,6791762816,2021-03-11,2021-06-28,8858,rZcjedSyRxsGRQF,2865
A4741076,548945,6791762816,2021-01-18,2021-02-04,7737,smGYUDqMzzVDWcM,4188
G6273233,548945,6791762816,2021-01-26,2021-02-09,3913,nmKMExcCmliuiaG,7016
A3375528,548945,6791762816,2021-01-27,2021-04-18,2249,ZUFyXvyDuIYGWbs,8394
A8230732,548945,6791762816,2021-02-13,2021-04-27,11227,fWFOdozttdezvzR,3861
A1668446,548945,6791762816,2021-02-11,2021-03-01,5790,vXEallYQkdueGDi,4943
B8809529,548945,6791762816,2021-03-01,2021-03-08,7382,swpeEwNXSELLYOn,9505
